Date,ForecastedSales,LowerBound,UpperBound
2016-06-08,1150.421403405382,-1907.8554831488943,4122.098724559692
2016-06-09,654.5642140025012,-2231.90367624059,3561.9085346308707
2016-06-11,1663.8307104872372,-911.5502334238009,4275.810305888855
2016-06-12,1418.7312227022765,-1394.4464617474923,4278.127604157013
2016-06-13,1334.4656711391133,-1427.6277985116794,4123.780588806951
2016-06-14,1593.962566341705,-1003.7562711568128,4488.316722196748
2016-06-15,1076.301721233572,-1710.856299985606,3804.813808909813
2016-06-16,582.6979283597212,-2099.365283189564,3436.7958232226947
2016-06-18,1601.0569101208603,-976.8498617091627,4365.824046797866
2016-06-19,1361.386885578371,-1338.2678995710153,4240.933597371525
2016-06-20,1283.1816105103796,-1102.7363401503878,4083.2486497639566
2016-06-21,1549.227828863598,-1264.9458897986576,4083.201413161663
2016-06-22,1037.7574790851552,-1665.2271594042058,3805.0892468773513
2016-06-23,550.2020177438832,-2098.352892568308,3174.494688350783
2016-06-25,1580.5047248860237,-1068.7996852639608,4312.68256001493
2016-06-26,1345.4467697145262,-1349.1202132127853,4087.056596747084
2016-06-28,1540.5700192275824,-1093.816355598154,4535.047996537161
2016-06-29,1030.9546200382056,-1502.677104831012,4061.8925964529503
2016-07-02,1575.2345959478778,-1028.039513904732,4383.559730022393
2016-07-03,1338.6694867644742,-1536.146122143918,3931.138777774504
2016-07-04,1262.3136762237928,-1552.266266961416,3971.697981778259
2016-07-05,1529.3172234709539,-1278.4712672207431,4099.772434301963
2016-07-06,1016.2048516854843,-1719.1163431945388,3833.061258715543
2016-07-08,1191.405249035138,-1533.6846507730575,3744.0453438761056
2016-07-09,1550.99040488564,-1251.272380040948,4404.2591662737705
2016-07-10,1311.055067024367,-1255.0377315727333,4047.964145642755
2016-07-11,1231.8085814818385,-1474.3159293892081,4018.407551677953
2016-07-12,1496.6941422985913,-1340.9833384961833,4125.307658505927
2016-07-13,981.2831107561832,-1837.727255785173,3765.911243340673
2016-07-14,489.22297427108913,-2107.321478044896,3305.1451871934773
2016-07-16,1515.1361449504748,-1075.2317914774321,4221.379997802152
2016-07-17,1275.95040486374,-1409.2226236559413,3875.5113276283923
2016-07-18,1198.3296632897075,-1318.3086524647376,3970.3739367356243
2016-07-19,1465.855194384531,-1269.0177352356545,4017.465554311006
2016-07-20,952.9892032616835,-1940.2790821916074,3623.5792545970176
2016-07-23,1499.5037477596338,-1161.577161934843,4206.279174738089
2016-07-24,1264.8736615488197,-1589.2689380129168,3947.533732912148
2016-07-25,1192.1659681733927,-1462.2050685305908,3885.5810136439477
2016-07-26,1465.0433394666068,-1192.4761287823794,4256.531198404927
2016-07-27,956.8296233052654,-2006.644273340633,3716.536822833623
2016-07-30,1518.8275901542374,-1173.782994317348,4477.64889015662
2016-07-31,1288.703177273461,-1367.299249374695,3976.8454968737497
2016-08-01,1220.5101296366038,-1439.8526474231014,4128.782651224591
2016-08-02,1498.1089759160773,-1136.6155419220768,4119.797502017619
2016-08-05,1194.6666177401198,-1521.6606413913998,3907.519482956375
2016-08-06,1569.8623956407337,-1290.7353704430486,4126.438186384354
2016-08-07,1344.4728167034307,-1365.5681557052035,4026.9569410191266
2016-08-08,1281.5801106383262,-1640.685196566472,4051.4740088493913
2016-08-09,1565.340111240832,-1164.5581395685767,4519.517856788549
2016-08-10,1067.133613535725,-1548.8685963220216,3464.5366959106386
2016-08-11,593.6696937917,-2043.8370885870777,3384.6302795065053
2016-08-13,1668.4508499561784,-1059.5657634087795,4554.136453224515
2016-08-15,1401.4145395083035,-1364.4199536289434,4424.892620107746
2016-08-16,1697.8337395390142,-1022.2612833409763,4509.862240705381
2016-08-17,1212.6356314662728,-1471.6311858920606,3781.5439580266443
2016-08-21,1662.4845066652795,-1295.6482495855694,4388.005702362825
2016-08-22,1628.3207528703215,-968.4053439042202,4586.892909264931
2016-08-23,1942.9346004783984,-717.1893097008658,4731.75439513746
2016-08-24,1474.9930760114544,-1346.9635317628242,4176.421918357512
2016-08-25,1032.603401819638,-1536.0873946015424,3802.206558578534
2016-08-27,2175.0564469786254,-558.6868143406521,4884.231169152676
2016-08-28,1991.3206454533401,-799.3093999771057,4909.2927183134225
2016-08-29,1970.742078957066,-856.6447249861277,4402.071023190421
2016-08-31,1838.8784497989764,-867.7423007820946,4765.526403618402
2016-09-01,1403.3609259412017,-1268.976226094897,4140.285766325016
2016-09-03,2554.042656479081,-88.4676387229829,5473.158040061201
2016-09-04,2368.9465339219246,-329.3729006045805,4975.608566582811
2016-09-05,2343.9701822934103,-441.1019031648496,5079.885230662234
2016-09-06,2663.521064402614,11.195107357748611,5712.792192826772
2016-09-07,2192.9727005287273,-696.0508232390746,4869.416460285651
2016-09-08,1742.175635971466,-1072.7785937406038,4574.098410396275
2016-09-10,2854.447580012183,237.80231452310204,5544.7162964313875
2016-09-11,2644.118372691542,-239.56712346655564,5365.799883972788
2016-09-12,2590.9366564844463,-183.1654488345065,5555.536546756886
2016-09-13,2879.750526035325,88.1436776936664,5667.394197037517
2016-09-14,2374.732994771871,-442.0255124191551,5127.048220399084
2016-09-15,1887.0650034033945,-750.064614161387,4661.514260982855
2016-09-16,2562.256386268627,9.625079091989253,5446.513953417768
2016-09-17,2922.261432996445,362.8100408545204,5713.846623633544
2016-09-18,2670.232682501901,76.43158746805013,5270.0765608707625
2016-09-19,2574.660871479123,-134.72841545643578,5432.987780355436
2016-09-20,2821.0810126504402,227.00677348709857,5680.069155398035
2016-09-21,2272.682319527622,-382.8521238204168,5047.479682748272
2016-09-22,1742.1603710234563,-994.9096419274011,4496.322116550714
2016-09-24,2697.66289592497,89.6841356464716,5463.402871018112
2016-09-25,2407.4862978962087,-266.83241269394057,5053.477856092239
2016-09-26,2276.376766470675,-336.06103883680396,4778.346981233844
2016-09-27,2490.5518130350015,-341.49946965913136,5278.629165369784
2016-09-28,1912.1726114969042,-687.7259702768185,4643.321400817122
2016-10-01,2273.2874689635505,-413.1001607594909,5271.178140269145
2016-10-02,1970.1490725367746,-693.1973177891072,4647.19338464248
2016-10-03,1831.1421498556222,-917.6691007611695,4510.210239045591
2016-10-04,2042.900503386784,-766.2840628778748,4692.628087406288
2016-10-05,1466.2597733225548,-1300.6039555410305,4161.110641177198
2016-10-08,1866.9771959578409,-855.0395734716644,4757.523088365849
2016-10-09,1586.6959506832918,-1186.6938740882451,4191.513905441399
2016-10-10,1475.6575966469345,-1365.5462385784035,4193.911346851857
2016-10-11,1720.5928111072383,-902.8967415254058,4359.969911338956
2016-10-12,1180.1362169096924,-1332.686974825728,4098.043492957603
2016-10-13,670.456292062682,-2143.5678057455,3121.9398480221766
2016-10-15,1714.7499707885468,-884.1432653845794,4345.5978355812085
2016-10-16,1484.150527523806,-1172.3625715199048,4108.942104390656
2016-10-17,1425.0472834639352,-1337.7409818434521,4022.303830010332
2016-10-18,1723.8792978022734,-1143.9426463932764,4520.406886565272
2016-10-19,1236.6749891994389,-1394.8358357262468,3867.050236465972
2016-10-20,780.3398738337211,-1909.1258349685047,3304.2234878430622
2016-10-22,1932.257853940532,-1120.863511280267,4715.956604396327
2016-10-23,1751.5042663197485,-1009.5726065123191,4631.835206489914
2016-10-24,1739.8670080002,-1317.9165103912865,4906.235220508399
2016-10-25,2083.465282241019,-828.3598402963758,4682.771595550648
2016-10-26,1635.7607316061421,-1155.8178530941268,4320.993924342239
2016-10-28,1974.9373884543315,-828.7492137278045,4745.037419030705
2016-10-29,2424.7780307888543,-306.8886666230995,5218.729036677396
2016-10-30,2263.4425584420787,-420.6835618441221,5087.525605569588
2016-10-31,2265.481992774788,-443.4042625998444,4891.8092733012245
2016-11-01,2617.1524705220204,-9.98269726483841,5276.121844436126
2016-11-02,2169.8647250239164,-529.8726092492595,4828.349986641365
2016-11-03,1742.7857470299593,-1117.2954343964425,4555.785139806968
2016-11-05,2926.6263513158624,28.64879910447087,5703.6560984774615
2016-11-06,2742.1436994096334,58.58735669806041,5469.283209227743
2016-11-07,2716.0861642232935,-53.39068829773744,5402.925716531595
2016-11-08,3035.529345529546,291.99334208263855,5611.75409264106
2016-11-09,2550.5022480385587,-278.9802714957814,5264.472945601789
2016-11-10,2082.2291368011174,-748.8865796364752,4832.656731446372
2016-11-11,2790.7353187002614,-7.250829288748507,5617.280252078173
2016-11-12,3179.6109491171323,452.7866387711712,5971.36149837863
2016-11-13,2948.3572585566158,153.59698775764807,5654.291776800103
2016-11-14,2875.406033621396,100.00247865696592,5495.039118693937
2016-11-15,3148.970935741677,279.5418085884563,5858.31609108443
2016-11-16,2617.921346009441,-94.98143076670748,5338.047832348022
2016-11-17,2105.657346096018,-500.40952312972115,4843.915756395031
2016-11-19,3127.3743227068367,300.30002523623534,5977.615607829805
2016-11-20,2862.625454013538,88.27184281694474,5682.490468839422
2016-11-21,2761.282657257557,122.13174189014313,5484.615909048457
2016-11-22,3011.967757229949,194.37832661754177,5810.638858255191
2016-11-23,2461.5437994854465,-124.7048360501279,5244.290707618214
2016-11-24,1935.091110499993,-877.2138982487635,4748.606552050649
2016-11-25,2598.1379410474988,-282.79591929185506,5326.55434213088
2016-11-26,2949.0095043485244,170.85861631277703,5755.686896302053
2016-11-27,2686.142633441829,-34.591374344222785,5362.7404141220495
2016-11-28,2591.3647133648838,6.369106917588818,5414.387531629614
2016-11-29,2853.757904965494,145.3083521469747,5580.879528455646
2016-11-30,2316.588575023202,-414.69965391944146,4848.045125771072
2016-12-01,1806.4586254619444,-943.5963956468062,4740.725473357243
2016-12-03,2864.488307568681,211.44556791919055,5515.654408211417
2016-12-04,2623.0371350083074,-8.726916653555058,5200.876818005045
2016-12-05,2549.903762192687,-339.64838696950994,5057.084403738272
2016-12-06,2833.8057832773366,132.82189116572246,5534.321249680453
2016-12-07,2314.129084271419,-351.0832659290897,5159.623403150703
2016-12-08,1818.8464820394859,-852.634789463342,4602.126234010668
2016-12-09,2518.14605315635,-182.20495262483382,5394.096043240556
2016-12-10,2900.9926453868375,-169.00924554023092,5680.4699621339605
2016-12-11,2662.840348269622,-423.2791602003969,5404.093555678505
2016-12-12,2588.3219523660177,-219.13281728399477,5403.388308617197
2016-12-13,2866.3300781108373,-100.7180429285447,5607.674277702355
2016-12-14,2333.029058980023,-506.32772806672546,5220.9845520801955
2016-12-15,1818.527019959225,-1065.3861218046648,4608.154327557227
2016-12-16,2496.189344340928,-207.34906901345303,5331.308228933426
2016-12-17,2851.2885924605043,97.16484192072744,5472.902164467142
2016-12-18,2578.8942719714905,-158.95110756296145,5002.449887731174
2016-12-19,2466.2426254027587,-268.25459355652924,5254.582200218099
2016-12-20,2703.3984905826524,-70.24869774554791,5337.367069263927
2016-12-21,2124.2785278255656,-378.390377730879,4925.928752824189
2016-12-22,1562.052320753967,-1079.9035737041677,4416.317264996572
2016-12-23,2194.1172682614506,-419.40969604520535,4930.14311728093
2016-12-24,2502.814504230854,-318.2515088236963,5245.36212442829
2016-12-25,2183.4754490762257,-506.22364898145133,4825.3090556899515
2016-12-26,2026.4538404727862,-698.2740029218088,4679.312516044906
2016-12-27,2223.3531683402052,-506.71911116159157,5049.132697745776
2016-12-28,1606.0494477187208,-1054.3371425587834,4428.253305137548
2016-12-30,1618.941948283896,-1055.994781389425,4462.359496447094
2016-12-31,1909.5416194216048,-804.9194596171646,4735.259189610009
2017-01-02,1416.3627599455194,-1120.0704354409609,4307.874450665016
2017-01-03,1617.9303069947953,-1089.9039595825539,4444.536034328302
2017-01-04,1011.1243931034344,-1682.1992384038388,3792.508063634366
2017-01-05,434.30821212363264,-2236.29762001974,3123.2948699389967
2017-01-07,1398.5286521032651,-1445.171222752524,4219.0722379022845
2017-01-08,1107.4062105251446,-1714.6304455241627,3764.238447639467
2017-01-09,993.0599335104745,-1779.4777535908763,3697.4257887931344
2017-01-10,1247.610707867658,-1611.1097804570122,3858.3597982621704
2017-01-11,695.1007198385959,-1975.761112381599,3242.638985016254
2017-01-14,1264.0211932056566,-1326.3847669654338,4213.040173840169
2017-01-15,1031.7419456094208,-1724.2406015294036,3800.4802545823295
2017-01-16,974.5192760513186,-1610.554274822775,3734.2676910532396
2017-01-17,1283.8569224939515,-1439.2345729810681,3801.5193642329937
2017-01-21,1459.6492954555433,-1109.121224211224,4334.335298127272
2017-01-22,1248.0846300683854,-1331.9766936823219,4119.085622493971
2017-01-23,1203.6584320327722,-1522.9138467868306,3891.5846583060397
2017-01-24,1518.2509854845039,-1021.892775867528,4032.367265701492
2017-01-25,1007.2367302639748,-1633.1599507016922,4033.9315352968624
2017-01-28,1627.222758522134,-1183.6078446012646,4390.0526843511025
2017-01-30,1293.428276182303,-1491.7392738435467,3877.3945833327407
2017-01-31,1562.7911816582184,-1113.356088611715,4186.477714188341
2017-02-01,1000.3555228594125,-1716.0669309702917,3811.7837833288395
2017-02-02,454.46211519476634,-2535.509014618076,3040.816363877384
2017-02-03,1124.3109136528958,-1613.6170349098163,3826.066305687941
2017-02-04,1464.730721947193,-1125.7303444344986,4138.977612055058
2017-02-05,1165.565697878026,-1865.4223073742078,4084.4640047159864
2017-02-06,1031.9839159740168,-1572.363529749901,3970.911139667859
2017-02-07,1259.4772921264394,-1460.6122511845526,4183.519864317375
2017-02-08,658.3594347805148,-2044.5720712435184,3517.2847761450607
2017-02-09,80.73913177670538,-2768.7710960893673,2716.3507232364677
2017-02-11,1058.477124996907,-1804.515688827928,3513.931337302846
2017-02-12,754.0185282617992,-2193.2358169971644,3270.7808741316903
2017-02-13,625.232708424186,-2166.1754374282837,3246.6880981720356
2017-02-14,868.3827046842412,-1686.9735874681655,3593.2740079278956
2017-02-15,289.9822571440378,-2366.24890064822,2925.0882892290088
2017-02-16,-255.46408181162525,-2958.375555264381,2586.0261001624067
2017-02-19,572.2088894637903,-2048.764776463343,3160.423912306844
2017-02-20,507.6117251769754,-2342.5351436926826,3072.9480168772843
2017-02-21,821.1531164583005,-1805.2867010315117,3461.10015730605
2017-02-22,314.2890594110393,-2325.5325033687686,3166.234239810502
2017-02-23,-157.21500572478783,-2810.130565686017,2692.78617187985
2017-02-25,1073.387006126276,-1791.0739163077094,3885.7094429739473
2017-02-27,904.6850334573513,-1724.3112405137667,3560.128979885093
2017-02-28,1284.5651208885881,-1570.0921711763363,3992.5438584191397
2017-03-01,835.0407893701469,-1871.538254977238,3630.7258334795947
2017-03-03,1233.135315582029,-1371.4071612057496,4207.753289101713
2017-03-04,1726.1452391096623,-1333.0325599669977,4440.540986525623
2017-03-05,1575.9876901626424,-1141.3807436522563,4293.653863941956
2017-03-06,1595.7844656241468,-984.8237810900233,4112.480995627345
2017-03-07,1980.9979588451063,-890.6250208378355,4736.632498813423
2017-03-08,1523.6055382118066,-1196.1338090822007,4418.913593634052
2017-03-09,1084.2876767667524,-1485.1424129576174,3693.983401301267
2017-03-10,1880.4352017292993,-854.9884277534635,4751.4827818092
2017-03-11,2339.8505107453934,-555.642856992329,5300.540610469855
2017-03-12,2145.5591059268836,-773.8587399141187,4883.4588546269615
2017-03-13,2114.405730871957,-764.3284121021496,4895.398464693719
2017-03-14,2443.5841448496003,-371.5563765476411,5157.421495119293
2017-03-15,1922.0999653928025,-764.335725479415,4800.341276861784
2017-03-17,2144.614000543269,-713.8337243176586,4741.683783522455
2017-03-18,2535.1895379172174,-209.65338117788846,5448.681164674618
2017-03-19,2269.7972175064415,-545.6720262399788,4792.772124533553
2017-03-20,2169.335559878917,-682.1217649872478,4905.405511826364
2017-03-21,2432.8648812358288,-356.60487045024263,5116.349529573549
2017-03-22,1846.3595263397763,-933.6589228932173,4743.271676543806
2017-03-24,1957.5791681149583,-736.956560737995,4746.6418661598045
2017-03-25,2302.245102461865,-508.43832153255664,5070.09850354912
2017-03-26,1995.3576614106116,-711.3504526224953,4846.529825513958
2017-03-27,1861.003240693416,-1111.009676764058,4554.9153968666515
2017-03-28,2099.140401862229,-684.214319766297,4785.6334601935005
2017-03-29,1491.6671303831258,-1224.0199500308256,4264.809562928089
2017-03-30,910.2532625154975,-1738.111975069906,3537.478053918569
2017-03-31,1586.685855743346,-1127.0276275950182,4431.09126537026
2017-04-01,1934.2530513183972,-993.0377878767532,4493.641108767467
2017-04-02,1634.0730353826316,-1015.7304452727575,4243.396327573474
2017-04-03,1512.3966544550626,-1276.259326545044,4336.360434554319
2017-04-04,1769.1373573231772,-1018.3738671821653,4203.262101965848
2017-04-05,1181.2740044310306,-1736.8169562410783,4066.165379959671
2017-04-06,622.6020015386598,-2098.7059283895273,3342.118763822537
2017-04-07,1328.22708524606,-1312.265961917457,4186.5602063772685
2017-04-08,1705.2723854537314,-903.8928412807101,4571.651432228896
2017-04-09,1432.8695282466492,-1240.350628984041,4186.587772443808
2017-04-10,1339.3029671719444,-1482.372354342592,4157.640996432427
2017-04-12,1060.4476330044945,-1682.0153305889232,3744.339636087173
2017-04-13,523.477649570591,-2164.342044180413,3390.5793982917826
2017-04-14,1252.7240752961527,-1546.650781209126,3983.3371880534137
2017-04-15,1649.2014521097328,-1255.4612525625766,4304.8925821876255
2017-04-16,1390.677333018017,-1402.9035159013201,4185.643960571658
2017-04-17,1308.332586513393,-1247.9245792108725,3925.932561358058
2017-04-18,1602.8091373332995,-1023.3701492113843,4310.231503372332
2017-04-19,1041.787233401617,-1706.091515668848,3740.844745504789
2017-04-21,1236.2244429497016,-1572.7750191121063,4055.2534444869843
2017-04-22,1631.2064425430394,-1103.786038394048,4515.028712665638
2017-04-23,1366.9351560725925,-1381.9010914606818,4080.162424247583
2017-04-24,1278.0767590766989,-1594.0938500334614,3944.720924448595
2017-04-25,1566.504635284763,-1232.8474261071985,4415.240309043695
2017-04-26,995.9700429916073,-1755.6956954934917,3774.694828613994
2017-04-28,1177.0480286817487,-1290.3551118484193,4021.3567981316764
2017-04-30,1298.4948713300314,-1467.4833177453977,3945.004344821543
2017-05-01,1207.0544334070842,-1719.1734777378015,3993.034727505529
2017-05-02,1496.3901653428609,-1166.0145418633958,4213.77210239092
2017-05-03,926.0073904652807,-1930.9806281515596,3709.7658009031416
2017-05-05,1119.5355088101105,-1677.77501676423,3801.379560176003
2017-05-06,1521.3029876303976,-1246.8627566387065,4305.705225897212
2017-05-07,1262.8792460291968,-1762.924489955296,4052.692651108328
2017-05-08,1185.088122072233,-1614.3559279771555,3779.8072425686764
2017-05-09,1491.255341779674,-1378.3672959597104,4018.825916049159
2017-05-10,936.1013761974494,-1926.0995992500916,3703.9504619605236
2017-05-11,409.093334102734,-2292.2265614029293,3099.575517583168
2017-05-12,1167.7156693966124,-1697.7769832816898,3930.826783929323
2017-05-14,1349.8141922825846,-1504.6423128309416,4237.035588817057
2017-05-15,1290.037110813807,-1435.4883777712005,4081.565596973382
2017-05-16,1614.4401127052556,-1250.1319250915144,4353.535592489453
2017-05-17,1072.8793190762817,-1750.9438878244441,3959.8409664218057
2017-05-18,557.6227714000815,-2220.7201474717926,3275.975595256169
2017-05-19,1330.311107893006,-1175.7891226396428,4120.262930751863
2017-05-20,1763.0821866829226,-880.1005328416333,4397.086101505503
2017-05-21,1527.9422809168211,-1243.920534848031,3940.6724475385577
2017-05-22,1471.1346486355492,-1381.11041930908,4198.8703726284975
2017-05-23,1796.9256539987484,-989.56636924558,4925.883633698257
2017-05-24,1250.7313113142009,-1534.145804559141,3934.290226173679
2017-05-25,728.0774336399966,-2047.3405178493654,3481.2181911052107
2017-05-26,1495.2373513059783,-1251.8072315644783,4126.375368164509
2017-05-27,1918.7723865443852,-867.5754720917793,4591.869181449762
2017-05-28,1669.7951696130945,-1096.2022003326979,4408.907205584955
2017-05-29,1597.8727910194407,-1305.18828847307,4287.041061433526
2017-05-30,1908.3515205775238,-835.6202774474048,4697.71832183468
2017-05-31,1342.5828097217798,-1237.5738482996421,4143.976784913106
2017-06-02,1550.7906093664549,-1112.129868086343,4241.328420237917
2017-06-04,1688.9833350787274,-1091.2463761546435,4409.781221608111
2017-06-05,1599.3426403431042,-914.1962679564443,4368.659841748463
2017-06-06,1894.5955737920235,-993.052863659779,4595.766069762736
2017-06-07,1311.937550295577,-1379.2376284289885,3875.360118167923
2017-06-09,1496.3251578333327,-1191.986137776673,4337.769800825747
2017-06-10,1894.7436348526946,-777.2717016313064,4531.367245818209
2017-06-11,1618.4151349891376,-1132.0274230965097,4120.435551773844
2017-06-12,1523.3117741633653,-1083.1296694882503,4186.2941093032905
2017-06-13,1816.5297155521553,-1029.0180632907764,4549.901413272211
2017-06-14,1230.7303823996087,-1394.7401372111647,3958.615488475994
2017-06-15,671.4894156282614,-2190.0357395036654,3505.570085528556
2017-06-16,1418.961604293831,-1304.8914976018157,4221.656392314165
2017-06-17,1822.67526856243,-1061.1431300979048,4461.168741069978
2017-06-18,1550.4909017441144,-1219.2443132615279,4358.450833313498
2017-06-19,1461.1298000393854,-1239.091160895529,4237.529508874509
2017-06-20,1762.1427416669906,-1013.4115981353734,4625.904891507333
2017-06-21,1181.4695177656351,-1576.0805837984556,3871.2373443284205
2017-06-23,1384.908365486385,-1459.9563476587891,4299.478195503808
2017-06-24,1796.910213241219,-1073.1956255682994,4328.954130167904
2017-06-25,1530.0921342719691,-1174.6980266940714,4405.811662750803
2017-06-26,1446.0055462416733,-1134.3708739009235,4132.250480313849
2017-06-27,1752.7834981239903,-947.8524242709427,4588.381121878636
2017-06-28,1173.8129038015736,-1604.5015024012378,4080.639888227011
2017-06-29,620.6939986084373,-2258.9098635475207,3455.877031077643
2017-06-30,1382.2716115947628,-1319.4229657902674,3940.250290026726
2017-07-01,1796.2764495650085,-872.9624613915203,4709.860667094379
2017-07-02,1528.0877130041406,-1167.2702909151435,4389.431511202946
2017-07-03,1442.3484631104916,-1638.4790110109086,4358.377882060749
2017-07-04,1748.029393934155,-1013.6734982344722,4465.108726909174
2017-07-07,1366.3487309564566,-1289.3983969588014,4060.5087498654475
2017-07-08,1777.9307893381256,-874.8427329050764,4312.051507405899
2017-07-09,1504.952632830975,-1276.819495098842,4165.400017443735
2017-07-10,1415.2354096901108,-1337.1433334892183,4091.0383189181644
2017-07-12,1129.918813860347,-1490.817126250085,4122.041028594458
2017-07-14,1328.9429336503035,-1399.138913189102,4046.899860992453
2017-07-15,1741.1704389634633,-1119.376874345607,4362.832017943093
2017-07-16,1467.2896440821012,-1246.8910977816688,4155.918257050205
2017-07-17,1378.1500057168341,-1352.354211869152,4104.812870533396
2017-07-18,1684.32467146881,-903.8755537978914,4429.8021641550495
2017-07-19,1096.1041850213196,-1464.4289065727733,3956.79116065795
2017-07-20,534.8499241836926,-2115.344216747458,3485.472427283927
2017-07-21,1303.0569457643935,-1380.6423069276411,4004.7188423542034
2017-07-22,1721.2519555302424,-922.5167091922367,4560.394422764006
2017-07-23,1451.452837867319,-1202.049493277777,4098.520088872407
2017-07-24,1367.4097799679366,-1489.8217878136254,4192.299411949397
2017-07-25,1680.3120236357217,-1082.5853259036817,4626.082832908137
2017-07-28,1315.336834230993,-1525.5848445841689,4026.3938348749275
2017-07-29,1740.7594643381249,-948.565890434632,4770.804227172081
2017-07-30,1475.6826625782455,-1403.115657558824,4365.691420702809
2017-07-31,1396.8390231439432,-1484.1310404051271,4214.669944969758
2017-08-01,1716.1411267010403,-1144.9091299016384,4385.69766002629
2017-08-02,1134.900792600505,-1536.6593662397704,3795.4461548176896
2017-08-03,580.7879409322105,-1972.5684055025988,3390.3757599342075
2017-08-04,1365.255116931071,-1371.3344961606012,4132.411172637643
2017-08-05,1797.2781852893934,-930.4132527167659,4485.692585002219
2017-08-06,1536.6162260315464,-1187.102180893603,4216.4482721774375
2017-08-07,1463.136309079953,-1535.1974874940902,3996.048203420205
2017-08-08,1789.6127885922128,-1246.1914976115756,4500.888405972773
2017-08-09,1213.0515165306292,-1602.0861208234426,3953.6384025610123
2017-08-11,1459.8643039965702,-1415.0198356551664,4295.969545028495
2017-08-12,1902.6268938091198,-995.2999241284704,4657.473785878656
2017-08-13,1651.438528620667,-946.0282897456246,4325.171824186679
2017-08-14,1589.2613229495294,-1052.6268320667411,4481.616223700357
2017-08-15,1929.6545170038369,-686.1519799238947,4812.802872410066
2017-08-16,1365.20426806951,-1252.7082356456297,4089.526958759827
2017-08-17,830.0743544756358,-1943.9617613859455,3566.2434269381256
2017-08-18,1644.78067175726,-996.4331284810197,4417.4097002921735
2017-08-19,2106.76520930196,-607.7669652749919,4831.213810441708
2017-08-20,1873.4494593425432,-663.165934226448,4669.391905836813
2017-08-21,1830.638828527247,-1027.4118823191284,4464.028063943712
2017-08-22,2192.4134384271288,-394.69850883364205,4958.291736545202
2017-08-23,1646.6700386785155,-1343.5494045978915,4169.111000424432
2017-08-26,2452.15189932814,-315.84417797813694,5374.70030739728
2017-08-27,2237.2573824934443,-406.9898585297768,5055.652966504893
2017-08-28,2212.29720729674,-524.3161486700943,4966.081767280841
2017-08-29,2591.708765266863,-44.419583476955495,5347.807489771134
2017-08-30,2058.5736783661678,-788.2285863856556,4720.764153382362
2017-08-31,1552.77979736617,-963.994606008384,4287.847749073953
2017-09-01,2403.1653308081595,-410.1381586984854,5035.80109148022
2017-09-02,2894.9455086657968,285.6684396291678,5669.111076657103
2017-09-03,2682.5785008812004,-33.63830349950086,5586.27236309202
2017-09-04,2657.2671950245835,18.814919988227505,5389.129111964086
2017-09-05,3033.9576077660254,334.239048693296,6041.683555444135
2017-09-06,2491.112611454971,-291.109196591144,5347.006689869833
2017-09-08,2808.9125129847803,65.54612592489583,5505.574736748375
2017-09-09,3282.2306938508323,615.0549657675542,5954.601625556813
2017-09-10,3044.977161865307,203.22974993488552,5936.246363606182
2017-09-11,2991.4681174826255,213.52564609840095,5649.11932236053
2017-09-12,3337.5377320572243,596.9030542516895,5940.645434896811
2017-09-13,2757.420586106112,77.57773695533072,5322.443464019403
2017-09-14,2197.516840038071,-422.14687703485004,4985.620849880752
2017-09-15,2995.895206277935,219.34567090704007,5717.001428085127
2017-09-16,3426.5592224756315,924.9534848992021,5983.462930939245
2017-09-17,3142.110643375291,486.5290431414709,6090.376818982404
2017-09-18,3040.331804248967,377.56466222079985,5820.156435621124
2017-09-19,3338.273523845641,554.1834316899191,6070.1735886176975
2017-09-20,2706.2416001947854,-59.412234366628674,5299.276210479235
2017-09-22,2845.727959199167,-71.71531735680813,5596.916122733509
2017-09-23,3229.137125474596,500.3225315610068,5715.053694014149
2017-09-24,2896.5911457037855,111.4813181152568,5584.559338963392
2017-09-25,2749.442229112858,-45.334783136527804,5617.484823222502
2017-09-26,3006.0161599116336,140.67914074737095,5849.666651242755
2017-09-27,2332.7020074238053,-445.4348077517967,4907.214650806581
2017-09-28,1683.3055449996468,-1081.59263709162,4496.961747647222
2017-09-29,2405.8977197488575,-408.3902059557702,5113.588447830788
2017-09-30,2763.9088837760128,-307.91418224812213,5635.4335192532535
2017-10-01,2408.5797823476605,-319.4943418710886,4952.362713667551
2017-10-02,2244.6164498971216,-546.7424400280654,5127.023491841859
2017-10-03,2491.3613971204845,-262.21103214680426,5270.338054399829
2017-10-04,1810.9885197241101,-953.3622703199302,4570.202002495357
2017-10-06,1893.0140777117854,-898.0024144616206,4483.136109469948
2017-10-07,2265.7488782863693,-514.2969659884159,4910.79983438942
2017-10-08,1928.8986718540841,-714.8712117371467,4659.958256089205
2017-10-09,1790.0656537181637,-1090.0962025431345,4679.407295248938
2017-10-10,2069.130499212596,-746.2665583823618,4892.279300422919
2017-10-11,1423.5570144479116,-1325.2606603811037,4289.093859729491
2017-10-13,1595.2259171702199,-1182.2071167942972,4461.515501688868
2017-10-14,2020.6156601302284,-733.9439897507923,4726.8182609996775
2017-10-15,1737.8489150234825,-1181.3366357872649,4348.5612468163645
2017-10-16,1656.9311889066064,-1208.4199105375021,4326.880787296769
2017-10-17,1997.8083079062399,-606.1419630985658,4579.933563633456
2017-10-18,1412.7880144866076,-1269.1974154492734,4086.583798637395
